ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days in Subscription,Longterm(1) Short Term(0),Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Auto Renew On (1) Off (0),Country,User Type,Lead Platform,Email Subscriber,Subscriber(1) not (0),Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,Open Rate,Click Through Rate
4196,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,11/15/2019,11/15/2020,366.00,1.00,No,Yes,8/5/2019,8/8/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,2,1,0,1,0,50%,0%
4202,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/15/2019,3/15/2020,91.00,0.00,No,Yes,12/15/2019,12/18/2019,On,1,Other,Consumer,Web,No,0,Yes,1,0,0,0,0,0%, 
4208,ESP,Limited,INITIAL_PURCHASE,Web,41.48,USD,2/5/2019,5/4/2020,454.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,86,11,7,5,2,6%,18%
4210,ITA,Limited,RENEWAL,Web,79,USD,7/28/2019,1/31/2020,187.00,1.00,No,Yes,7/28/2019,7/31/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,123,10,0,5,0,4%,0%
4217,JPN,Limited,INITIAL_PURCHASE,Web,39,USD,12/31/2019,3/31/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,11,0,0,0,0,0%, 
4218,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,1/24/2020,1/24/2021,366.00,1.00,Yes,No,NULL,NULL,Off,0,Other,Consumer,App,No,0,Yes,144,138,91,31,15,22%,11%
4220,ENG,Limited,INITIAL_PURCHASE,Web,39,USD,3/13/2019,3/9/2020,362.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,190,5,2,3,1,2%,20%
4227,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/19/2019,12/19/2019,91.00,0.00,Yes,No,NULL,NULL,Off,0,Other,Consumer,App,Yes,1,Yes,155,3,0,2,0,1%,0%
4230,EBR,Limited,INITIAL_PURCHASE,Web,65.94,USD,12/22/2019,1/24/2021,399.00,1.00,No,Yes,12/22/2019,12/25/2019,Off,0,Other,Consumer,Web,No,0,Yes,58,23,7,11,2,19%,9%
4232,ENG,Limited,INITIAL_PURCHASE,Web,39.16,USD,3/29/2020,7/1/2020,94.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,10,8,6,3,2,30%,25%
4237,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/11/2020,5/11/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,6,2,0,2,0,33%,0%
4246,ITA,Limited,INITIAL_PURCHASE,Web,38.34,USD,6/25/2019,7/20/2020,391.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,225,98,12,66,4,29%,4%
4251,CHI,Limited,INITIAL_PURCHASE,Web,39,USD,7/14/2019,10/17/2019,95.00,0.00,No,Yes,7/14/2019,7/17/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,31,0,0,0,0,0%, 
4258,ALL,Limited,INITIAL_PURCHASE,Web,104.8,USD,3/21/2020,3/21/2021,365.00,1.00,No,Yes,1/4/2020,1/7/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,211,127,16,96,5,45%,4%
4259,ESP,Limited,RENEWAL,Web,119,USD,1/23/2019,7/23/2020,547.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
4262,ENG,Limited,INITIAL_PURCHASE,Web,38.58,USD,11/29/2019,3/3/2020,95.00,0.00,No,Yes,11/29/2019,12/2/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,9,2,1,2,1,22%,50%
4276,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/7/2020,6/7/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,14,4,2,3,1,21%,25%
4280,FRA,Limited,INITIAL_PURCHASE,Web,41.34,USD,7/17/2019,10/20/2019,95.00,0.00,No,Yes,7/17/2019,7/20/2019,Off,0,US/Canada,Consumer,Web,No,0,Yes,61,3,3,1,1,2%,33%
4285,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/14/2020,5/20/2020,96.00,0.00,No,Yes,2/14/2020,2/17/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,27,9,3,2,1,7%,11%
4293,ALL,Limited,INITIAL_PURCHASE,Web,104.39,USD,3/23/2020,3/23/2021,365.00,1.00,No,Yes,3/11/2020,3/14/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,13,1,0,1,0,8%,0%
4306,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/7/2020,4/13/2020,97.00,0.00,No,Yes,1/7/2020,1/10/2020,Off,0,US/Canada,Consumer,Web,No,0,Yes,237,237,195,5,4,2%,2%
4313,LAT,Limited,INITIAL_PURCHASE,Web,107.88,USD,6/3/2019,6/2/2021,730.00,1.00,Yes,No,NULL,NULL,Off,0,Other,Consumer,Web,No,0,Yes,16,16,0,1,0,6%,0%
4318,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/5/2020,6/5/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,7,0,0,0,0,0%, 
4324,ESP,Limited,INITIAL_PURCHASE,Web,21.15,USD,10/25/2019,11/25/2019,31.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,156,0,0,0,0,0%, 
4329,FRA,Limited,RENEWAL,Web,79,USD,5/6/2019,5/6/2020,366.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,No,0,Yes,5,5,0,2,0,40%,0%
4330,ESC,Limited,RENEWAL,Web,19.99,USD,6/24/2019,4/24/2020,305.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,22,20,0,1,0,5%,0%
4346,ALL,Limited,RENEWAL,Web,179,USD,3/31/2019,3/31/2021,731.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,15,12,0,2,0,13%,0%
4358,ESP,Limited,INITIAL_PURCHASE,Web,101.73,USD,8/22/2019,8/22/2020,366.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,107,0,0,0,0,0%, 
4362,TGL,Limited,INITIAL_PURCHASE,Web,143.76,USD,10/14/2019,10/14/2021,731.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,2,0,0,0,0,0%, 
4378,ITA,Limited,INITIAL_PURCHASE,Web,65.94,USD,12/27/2019,6/30/2020,186.00,1.00,No,Yes,12/27/2019,12/30/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,10,10,6,3,1,30%,10%
4384,NED,Limited,RENEWAL,Web,119,USD,9/8/2019,9/8/2020,366.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,6,2,0,1,0,17%,0%
4393,ITA,Limited,INITIAL_PURCHASE,Web,42.36,USD,6/18/2019,12/21/2019,186.00,1.00,No,Yes,6/18/2019,6/21/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
4400,FRA,Limited,RENEWAL,Web,79,USD,4/12/2019,10/12/2019,183.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Other,Web,Yes,1,Yes,53,43,0,43,0,81%,0%
4417,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/25/2019,10/1/2019,98.00,0.00,No,Yes,6/25/2019,6/28/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,229,145,0,111,0,48%,0%
4419,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,1/9/2020,4/9/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,17,0,0,0,0,0%, 
4423,DEU,Limited,RENEWAL,Web,79,USD,4/15/2019,1/15/2020,275.00,1.00,Yes,No,NULL,NULL,Off,0,Other,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
4425,ESP,Limited,INITIAL_PURCHASE,Web,39.21,USD,1/31/2020,5/3/2020,93.00,0.00,No,Yes,1/31/2020,2/3/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,11,0,0,0,0,0%, 
4442,ESP,Limited,RENEWAL,Web,35.97,USD,7/9/2019,7/17/2020,374.00,1.00,No,Yes,7/9/2019,7/12/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,5,4,0,2,0,40%,0%
4444,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/16/2019,1/16/2020,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,8,0,0,0,0,0%, 
4450,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/16/2019,2/16/2020,92.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,88,24,0,14,0,16%,0%
4451,DEU,Limited,RENEWAL,Web,119,USD,5/7/2019,5/7/2020,366.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,1,0,0,0,0,0%, 
4452,FRA,Limited,RENEWAL,Web,79,USD,5/29/2019,3/3/2020,279.00,1.00,No,Yes,5/29/2019,6/1/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
4461,FRA,Limited,INITIAL_PURCHASE,Web,37.77,USD,7/18/2019,11/7/2019,112.00,0.00,No,Yes,7/18/2019,7/21/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,108,51,46,11,7,10%,14%
4472,ALL,Limited,RENEWAL,Web,179,USD,4/15/2019,4/15/2021,731.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,4,1,0,1,0,25%,0%
4483,JPN,Limited,INITIAL_PURCHASE,Web,38.58,USD,3/15/2020,6/15/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,3,0,3,0,43%,0%
4486,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/12/2019,11/22/2019,102.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,1,0,0,0,0,0%, 
4492,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,1/18/2020,4/23/2020,96.00,0.00,No,Yes,1/18/2020,1/21/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,45,21,7,6,1,13%,5%
4494,ESP,Limited,RENEWAL,Web,35.97,USD,9/16/2019,6/19/2020,277.00,1.00,No,Yes,9/16/2019,9/19/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,2,0,2,0,50%,0%
4495,ALL,Limited,INITIAL_PURCHASE,Web,104.27,USD,3/17/2020,3/17/2021,365.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,7,0,0,0,0,0%, 
4497,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,1/26/2020,4/26/2020,91.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,51,33,14,10,3,20%,9%
4501,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/18/2020,6/27/2020,101.00,0.00,No,Yes,3/18/2020,3/25/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,23,17,0,3,0,13%,0%
4503,CHI,Limited,RENEWAL,Web,79,USD,10/23/2019,4/29/2020,189.00,1.00,No,Yes,10/23/2019,10/26/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,2,0,1,0,25%,0%
4517,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/24/2020,4/24/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,25,16,0,3,0,12%,0%
4518,ESP,Limited,RENEWAL,Web,79,USD,1/6/2019,4/6/2020,456.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,11,8,0,1,0,9%,0%
4534,FAR,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/16/2019,12/19/2019,94.00,0.00,No,Yes,9/16/2019,9/19/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,17,0,0,0,0,0%, 
4536,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/2/2019,4/2/2020,213.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,9,9,4,4,1,44%,11%
4537,HEB,Limited,INITIAL_PURCHASE,Web,39.16,USD,11/18/2019,2/26/2020,100.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,50,5,0,2,0,4%,0%
4538,ESP,Limited,INITIAL_PURCHASE,Web,38.13,USD,2/22/2020,5/25/2020,93.00,0.00,No,Yes,2/22/2020,2/25/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,19,14,7,4,1,21%,7%
4549,JPN,Limited,RENEWAL,Web,79,USD,11/6/2019,5/10/2020,186.00,1.00,No,Yes,11/6/2019,11/9/2019,On,1,Other,Consumer,Web,No,0,Yes,4,4,0,2,0,50%,0%
4564,NED,Limited,INITIAL_PURCHASE,Web,39,USD,12/30/2019,3/30/2020,91.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,15,5,0,1,0,7%,0%
4567,ITA,Limited,RENEWAL,Web,119,USD,5/1/2019,5/1/2020,366.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,1,0,0,0,0,0%, 
4569,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/9/2019,10/9/2020,366.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,5,3,0,1,0,20%,0%
4582,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,11/11/2018,2/29/2020,475.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,No,0,Yes,4,4,0,2,0,50%,0%
4585,ESP,Limited,RENEWAL,Web,79,USD,10/22/2018,5/14/2020,570.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,No,0,Yes,1,1,0,1,0,100%,0%
4593,FRA,Limited,RENEWAL,Web,35.97,USD,4/5/2019,7/5/2020,457.00,1.00,No,No,NULL,NULL,On,1,Europe,Consumer,Web,No,0,Yes,6,6,0,2,0,33%,0%
4595,KOR,Limited,RENEWAL,Web,79,USD,8/14/2019,5/17/2020,277.00,1.00,No,Yes,8/14/2019,8/17/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,11,11,0,3,0,27%,0%
4596,FRA,Limited,INITIAL_PURCHASE,Web,42.82,USD,12/25/2019,3/25/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,9,2,1,2,1,22%,50%
4603,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/3/2019,11/6/2019,95.00,0.00,No,Yes,8/3/2019,8/6/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,79,0,0,0,0,0%, 
4609,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,1/17/2020,7/17/2020,182.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,73,50,21,16,2,22%,4%
4611,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/4/2019,10/3/2019,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,197,25,0,23,0,12%,0%
4612,ALL,Limited,RENEWAL,Web,179,USD,4/3/2019,4/3/2021,731.00,1.00,No,Yes,3/20/2020,3/23/2020,On,1,US/Canada,Consumer,Web,No,0,Yes,3,2,1,2,1,67%,50%
4617,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,1/9/2020,4/9/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,13,9,0,3,0,23%,0%
4619,ESC,Limited,INITIAL_PURCHASE,Web,38.22,USD,1/27/2020,4/30/2020,94.00,0.00,No,Yes,2/10/2020,2/13/2020,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,23,9,0,2,0,9%,0%
355,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/8/2020,7/8/2020,182.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,No,0,Yes,17,11,3,5,2,29%,18%
4625,ESP,Limited,RENEWAL,Web,35.97,USD,7/1/2019,7/1/2020,366.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
4628,NED,Limited,RENEWAL,Web,35.97,USD,9/6/2019,6/8/2020,276.00,1.00,No,No,NULL,NULL,On,1,Other,Consumer,Web,Yes,1,Yes,32,32,4,26,1,81%,3%
4629,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/21/2020,6/21/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,27,17,2,6,2,22%,12%
4632,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/30/2019,9/30/2019,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,192,8,1,8,1,4%,13%
4633,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/15/2019,5/18/2020,246.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,No,0,Yes,90,6,1,6,1,7%,17%
4637,ESP,Limited,RENEWAL,Web,35.97,USD,8/18/2019,5/26/2020,282.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
4660,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/30/2018,3/17/2020,473.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,No,0,Yes,4,4,3,2,1,50%,25%
4664,ESP,Limited,INITIAL_PURCHASE,Web,39.17,USD,2/8/2020,5/8/2020,90.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,16,1,0,1,0,6%,0%
4667,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/3/2019,4/3/2020,183.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,4,3,0,2,0,50%,0%
4673,FRA,Limited,INITIAL_PURCHASE,Web,95.88,USD,8/29/2019,8/29/2020,366.00,1.00,No,Yes,8/26/2019,8/29/2019,Off,0,US/Canada,Consumer,App,Yes,1,Yes,2,0,0,0,0,0%, 
4674,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/16/2020,4/24/2020,99.00,0.00,No,Yes,1/19/2020,1/22/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,54,46,0,4,0,7%,0%
4684,DEU,Limited,RENEWAL,Web,19.99,USD,6/22/2019,1/22/2020,214.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,127,4,0,4,0,3%,0%
4688,FRA,Limited,RENEWAL,Web,79,USD,6/6/2019,12/28/2019,205.00,1.00,No,Yes,6/6/2019,6/9/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,16,0,0,0,0,0%, 
4691,ENG,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/19/2020,6/19/2020,92.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,6,3,0,3,0,50%,0%
4696,ESP,Limited,RENEWAL,Web,35.97,USD,12/7/2019,6/7/2020,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
4720,ENG,Limited,INITIAL_PURCHASE,Web,37.77,USD,10/20/2019,1/20/2020,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,No,0,Yes,61,26,2,10,1,16%,4%
4740,FRA,Limited,RENEWAL,Web,79,USD,5/31/2019,1/1/2020,215.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,148,0,0,0,0,0%, 
4742,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/13/2019,2/13/2020,92.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,4,3,0,2,0,50%,0%
4745,ESP,Limited,INITIAL_PURCHASE,Web,64.47,USD,10/23/2019,4/23/2020,183.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,8,1,1,1,1,13%,100%
4767,DEU,Limited,INITIAL_PURCHASE,Web,42.8,USD,2/20/2020,5/23/2020,93.00,0.00,No,Yes,2/20/2020,2/23/2020,Off,0,Europe,Consumer,Web,No,0,Yes,12,12,0,2,0,17%,0%
4771,ESP,Limited,INITIAL_PURCHASE,Web,38.58,USD,2/8/2020,5/8/2020,90.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,16,10,0,5,0,31%,0%
4773,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/17/2019,3/17/2020,91.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,12,0,0,0,0,0%, 
4789,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/22/2020,6/22/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,9,6,6,1,1,11%,17%
4791,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/24/2020,5/27/2020,93.00,0.00,No,Yes,2/24/2020,2/27/2020,Off,0,Other,Consumer,Web,No,0,Yes,183,183,180,2,1,1%,1%
4796,DEU,Limited,INITIAL_PURCHASE,Web,19.99,USD,8/25/2019,9/25/2019,31.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,78,0,0,0,0,0%, 
4802,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/5/2020,5/5/2020,90.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,No,0,Yes,2,2,0,1,0,50%,0%
4808,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/28/2020,7/3/2020,97.00,0.00,No,Yes,3/31/2020,4/3/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,18,15,12,2,1,11%,7%
4812,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/25/2019,6/25/2020,213.00,1.00,No,Yes,3/22/2020,3/25/2020,On,1,US/Canada,Consumer,Web,No,0,Yes,15,3,1,3,1,20%,33%
4814,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/20/2019,11/23/2019,95.00,0.00,No,Yes,8/20/2019,8/23/2019,Off,0,US/Canada,Consumer,Web,No,0,Yes,43,13,3,8,1,19%,8%
4816,ESP,Limited,RENEWAL,Web,79,USD,7/3/2019,1/3/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,34,11,0,6,0,18%,0%
4818,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/8/2020,5/11/2020,93.00,0.00,No,Yes,2/8/2020,2/11/2020,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,11,0,0,0,0,0%, 
4822,KOR,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/22/2020,5/22/2020,90.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,116,14,11,5,3,4%,21%
4831,ESP,Limited,INITIAL_PURCHASE,Web,19.99,USD,3/26/2020,5/2/2020,37.00,0.00,No,Yes,3/26/2020,4/2/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,8,0,0,0,0,0%, 
4838,ESP,Limited,RENEWAL,Web,79,USD,5/15/2019,11/23/2019,192.00,1.00,No,Yes,5/15/2019,5/18/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,135,0,0,0,0,0%, 
4840,ESP,Limited,INITIAL_PURCHASE,Web,39.07,USD,3/23/2020,6/23/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,45,7,3,3,2,7%,29%
4843,POL,Limited,INITIAL_PURCHASE,Web,39,USD,1/15/2020,4/15/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,40,18,0,6,0,15%,0%
4849,ESP,Limited,RENEWAL,Web,19.99,USD,10/3/2018,5/22/2020,597.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,66,66,0,3,0,5%,0%
4851,ESP,Limited,INITIAL_PURCHASE,Web,37.77,USD,8/29/2019,11/29/2019,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,167,3,0,3,0,2%,0%
4868,TGL,Limited,INITIAL_PURCHASE,Web,155.76,USD,10/24/2019,11/2/2021,740.00,1.00,No,Yes,10/24/2019,10/27/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
4877,ESP,Limited,INITIAL_PURCHASE,Web,40.95,USD,7/11/2019,10/14/2019,95.00,0.00,No,Yes,7/11/2019,7/14/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,24,0,0,0,0,0%, 
4878,KOR,Limited,RENEWAL,Web,119,USD,3/24/2019,9/24/2020,550.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,4,0,0,0,0,0%, 
4892,JPN,Limited,INITIAL_PURCHASE,Web,39,USD,8/16/2019,2/19/2020,187.00,1.00,No,Yes,8/16/2019,8/19/2019,Off,0,Other,Consumer,Web,Yes,1,Yes,50,2,0,1,0,2%,0%
4898,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/14/2019,12/14/2019,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,140,0,0,0,0,0%, 
4902,JPN,Limited,RENEWAL,App,33.99,USD,12/12/2019,6/12/2020,183.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,2,0,0,0,0,0%, 
4904,ESP,Limited,RENEWAL,Web,79,USD,7/9/2019,4/9/2020,275.00,1.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,3,1,0,1,0,33%,0%
4905,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/28/2019,3/28/2020,91.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,9,1,0,1,0,11%,0%
4911,FAR,Limited,INITIAL_PURCHASE,Web,38.67,USD,2/2/2020,5/2/2020,90.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,App,Yes,1,Yes,40,22,3,12,1,30%,5%
4914,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/26/2020,3/26/2021,365.00,1.00,No,Yes,3/15/2020,3/18/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,12,1,0,1,0,8%,0%
